"module name","license","repository"
"@bcoe/v8-coverage@0.2.3","MIT","https://github.com/demurgos/v8-coverage"
"@colors/colors@1.5.0","MIT","https://github.com/DABH/colors.js"
"@cspotcode/source-map-support@0.8.1","MIT","https://github.com/cspotcode/node-source-map-support"
"@discoveryjs/json-ext@0.5.7","MIT","https://github.com/discoveryjs/json-ext"
"@discoveryjs/json-ext@0.6.1","MIT","https://github.com/discoveryjs/json-ext"
"@emnapi/core@1.4.3","MIT","https://github.com/toyobayashi/emnapi"
"@emnapi/runtime@1.4.3","MIT","https://github.com/toyobayashi/emnapi"
"@emnapi/wasi-threads@1.0.2","MIT","https://github.com/toyobayashi/emnapi"
"@esbuild/linux-x64@0.21.5","MIT","https://github.com/evanw/esbuild"
"@esbuild/linux-x64@0.23.0","MIT","https://github.com/evanw/esbuild"
"@eslint-community/eslint-utils@4.7.0","MIT","https://github.com/eslint-community/eslint-utils"
"@eslint-community/regexpp@4.12.1","MIT","https://github.com/eslint-community/regexpp"
"@eslint/compat@1.2.9","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/config-array@0.20.0","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/config-helpers@0.2.2","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/core@0.14.0","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/eslintrc@3.3.1","MIT","https://github.com/eslint/eslintrc"
"@eslint/js@9.28.0","MIT","https://github.com/eslint/eslint"
"@eslint/object-schema@2.1.6","Apache-2.0","https://github.com/eslint/rewrite"
"@eslint/plugin-kit@0.3.1","Apache-2.0","https://github.com/eslint/rewrite"
"@fastify/busboy@2.1.1","MIT","https://github.com/fastify/busboy"
"@humanfs/core@0.19.1","Apache-2.0","https://github.com/humanwhocodes/humanfs"
"@humanfs/node@0.16.6","Apache-2.0","https://github.com/humanwhocodes/humanfs"
"@humanwhocodes/module-importer@1.0.1","Apache-2.0","https://github.com/humanwhocodes/module-importer"
"@humanwhocodes/retry@0.3.1","Apache-2.0","https://github.com/humanwhocodes/retry"
"@humanwhocodes/retry@0.4.3","Apache-2.0","https://github.com/humanwhocodes/retry"
"@iarna/toml@2.2.5","ISC","https://github.com/iarna/iarna-toml"
"@inquirer/checkbox@2.5.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/confirm@3.1.22","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/core@9.2.1","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/editor@2.2.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/expand@2.3.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/figures@1.0.12","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/input@2.3.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/number@1.1.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/password@2.2.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/prompts@5.3.8","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/rawlist@2.3.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/search@1.1.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/select@2.5.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/type@1.5.5","MIT","https://github.com/SBoudrias/Inquirer.js"
"@inquirer/type@2.0.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"@isaacs/cliui@8.0.2","ISC","https://github.com/yargs/cliui"
"@istanbuljs/load-nyc-config@1.1.0","ISC","https://github.com/istanbuljs/load-nyc-config"
"@istanbuljs/schema@0.1.3","MIT","https://github.com/istanbuljs/schema"
"@jest/console@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/core@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/environment@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/expect-utils@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/expect@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/fake-timers@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/globals@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/reporters@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/schemas@29.6.3","MIT","https://github.com/jestjs/jest"
"@jest/source-map@29.6.3","MIT","https://github.com/jestjs/jest"
"@jest/test-result@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/test-sequencer@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/transform@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/types@29.6.3","MIT","https://github.com/jestjs/jest"
"@jridgewell/gen-mapping@0.3.8","MIT","https://github.com/jridgewell/gen-mapping"
"@jridgewell/resolve-uri@3.1.2","MIT","https://github.com/jridgewell/resolve-uri"
"@jridgewell/set-array@1.2.1","MIT","https://github.com/jridgewell/set-array"
"@jridgewell/source-map@0.3.6","MIT","https://github.com/jridgewell/source-map"
"@jridgewell/sourcemap-codec@1.5.0","MIT","https://github.com/jridgewell/sourcemap-codec"
"@jridgewell/trace-mapping@0.3.25","MIT","https://github.com/jridgewell/trace-mapping"
"@jridgewell/trace-mapping@0.3.9","MIT","https://github.com/jridgewell/trace-mapping"
"@jsonjoy.com/base64@1.1.2","Apache-2.0","https://github.com/jsonjoy-com/base64"
"@jsonjoy.com/json-pack@1.2.0","Apache-2.0","https://github.com/jsonjoy-com/json-pack"
"@jsonjoy.com/util@1.6.0","Apache-2.0","https://github.com/jsonjoy-com/util"
"@leichtgewicht/ip-codec@2.0.5","MIT","https://github.com/martinheidegger/ip-codec"
"@listr2/prompt-adapter-inquirer@2.0.15","MIT","https://github.com/listr2/listr2"
"@lmdb/lmdb-linux-x64@3.0.13","MIT","https://github.com/kriszyp/lmdb-js"
"@lukeed/csprng@1.1.0","MIT","https://github.com/lukeed/csprng"
"@microsoft/tsdoc@0.15.1","MIT","https://github.com/microsoft/tsdoc"
"@module-federation/bridge-react-webpack-plugin@0.6.16","UNKNOWN",""
"@module-federation/data-prefetch@0.6.16","MIT",""
"@module-federation/dts-plugin@0.6.16","MIT",""
"@module-federation/enhanced@0.6.16","MIT","https://github.com/module-federation/core/tree/main/packages/enhanced"
"@module-federation/error-codes@0.6.14","MIT",""
"@module-federation/managers@0.6.16","MIT",""
"@module-federation/manifest@0.6.16","MIT",""
"@module-federation/rspack@0.6.16","MIT",""
"@module-federation/runtime-tools@0.6.16","MIT",""
"@module-federation/runtime@0.6.16","MIT",""
"@module-federation/sdk@0.6.16","MIT",""
"@module-federation/third-party-dts-extractor@0.6.16","MIT",""
"@module-federation/webpack-bundler-runtime@0.6.16","MIT",""
"@msgpackr-extract/msgpackr-extract-linux-x64@3.0.3","MIT","https://github.com/kriszyp/msgpackr-extract"
"@napi-rs/wasm-runtime@0.2.4","MIT","https://github.com/napi-rs/napi-rs"
"@nestjs/common@10.4.19","MIT","https://github.com/nestjs/nest"
"@nestjs/core@10.4.19","MIT","https://github.com/nestjs/nest"
"@nestjs/mapped-types@2.0.5","MIT","https://github.com/nestjs/mapped-types"
"@nestjs/microservices@10.4.19","MIT","https://github.com/nestjs/nest"
"@nestjs/platform-express@10.4.19","MIT","https://github.com/nestjs/nest"
"@nestjs/schematics@10.2.3","MIT","https://github.com/nestjs/schematics"
"@nestjs/schematics@9.2.0","MIT","https://github.com/nestjs/schematics"
"@nestjs/swagger@7.4.0","MIT","https://github.com/nestjs/swagger"
"@nestjs/testing@10.4.19","MIT","https://github.com/nestjs/nest"
"@nestjs/typeorm@11.0.0","MIT","https://github.com/nestjs/typeorm"
"@ngtools/webpack@18.2.19","MIT","https://github.com/angular/angular-cli"
"@nodelib/fs.scandir@2.1.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir"
"@nodelib/fs.stat@2.0.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat"
"@nodelib/fs.walk@1.2.8","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk"
"@npmcli/agent@2.2.2","ISC","https://github.com/npm/agent"
"@npmcli/fs@3.1.1","ISC","https://github.com/npm/fs"
"@npmcli/git@5.0.8","ISC","https://github.com/npm/git"
"@npmcli/installed-package-contents@2.1.0","ISC","https://github.com/npm/installed-package-contents"
"@npmcli/node-gyp@3.0.0","ISC","https://github.com/npm/node-gyp"
"@npmcli/package-json@5.2.1","ISC","https://github.com/npm/package-json"
"@npmcli/promise-spawn@7.0.2","ISC","https://github.com/npm/promise-spawn"
"@npmcli/redact@2.0.1","ISC","https://github.com/npm/redact"
"@npmcli/run-script@8.1.0","ISC","https://github.com/npm/run-script"
"@nrwl/angular@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/devkit@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/eslint-plugin-nx@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/jest@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/js@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/nest@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/node@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/tao@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/vite@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/web@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/webpack@19.8.6","MIT","https://github.com/nrwl/nx"
"@nrwl/workspace@19.8.6","MIT","https://github.com/nrwl/nx"
"@nuxtjs/opencollective@0.3.2","MIT","https://github.com/nuxt-contrib/opencollective"
"@nx-tools/ci-context@6.7.1","MIT","https://github.com/gperdomor/nx-tools"
"@nx-tools/container-metadata@6.7.1","MIT","https://github.com/gperdomor/nx-tools"
"@nx-tools/core@6.7.1","MIT","https://github.com/gperdomor/nx-tools"
"@nx-tools/nx-container@6.7.1","MIT","https://github.com/gperdomor/nx-tools"
"@nx/angular@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/devkit@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/eslint-plugin@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/eslint@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/jest@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/js@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/linter@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/nest@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/node@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/nx-linux-x64-gnu@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/playwright@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/vite@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/web@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/webpack@19.8.6","MIT","https://github.com/nrwl/nx"
"@nx/workspace@19.8.6","MIT","https://github.com/nrwl/nx"
"@nxlv/python@19.2.1","MIT","https://github.com/lucasvieirasilva/nx-plugins"
"@octokit/auth-token@4.0.0","MIT","https://github.com/octokit/auth-token.js"
"@octokit/core@5.2.1","MIT","https://github.com/octokit/core.js"
"@octokit/endpoint@9.0.6","MIT","https://github.com/octokit/endpoint.js"
"@octokit/graphql@7.1.1","MIT","https://github.com/octokit/graphql.js"
"@octokit/openapi-types@20.0.0","MIT","https://github.com/octokit/openapi-types.ts"
"@octokit/openapi-types@22.2.0","MIT","https://github.com/octokit/openapi-types.ts"
"@octokit/openapi-types@24.2.0","MIT","https://github.com/octokit/openapi-types.ts"
"@octokit/plugin-paginate-rest@9.2.2","MIT","https://github.com/octokit/plugin-paginate-rest.js"
"@octokit/plugin-rest-endpoint-methods@10.4.1","MIT","https://github.com/octokit/plugin-rest-endpoint-methods.js"
"@octokit/request-error@5.1.1","MIT","https://github.com/octokit/request-error.js"
"@octokit/request@8.4.1","MIT","https://github.com/octokit/request.js"
"@octokit/types@12.6.0","MIT","https://github.com/octokit/types.ts"
"@octokit/types@13.10.0","MIT","https://github.com/octokit/types.ts"
"@phenomnomnominal/tsquery@5.0.1","MIT","https://github.com/phenomnomnominal/tsquery"
"@pkgjs/parseargs@0.11.0","MIT","https://github.com/pkgjs/parseargs"
"@playwright/test@1.52.0","Apache-2.0","https://github.com/microsoft/playwright"
"@renovate/pep440@1.0.0","Apache-2.0","https://github.com/renovatebot/pep440"
"@rollup/rollup-linux-x64-gnu@4.22.4","MIT","https://github.com/rollup/rollup"
"@schematics/angular@18.2.19","MIT","https://github.com/angular/angular-cli"
"@sigstore/bundle@2.3.2","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/core@1.1.0","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/protobuf-specs@0.3.3","Apache-2.0","https://github.com/sigstore/protobuf-specs"
"@sigstore/sign@2.3.2","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/tuf@2.3.4","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/verify@1.2.1","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sinclair/typebox@0.27.8","MIT","https://github.com/sinclairzx81/typebox"
"@sindresorhus/merge-streams@2.3.0","MIT","https://github.com/sindresorhus/merge-streams"
"@sinonjs/commons@3.0.1","BSD-3-Clause","https://github.com/sinonjs/commons"
"@sinonjs/fake-timers@10.3.0","BSD-3-Clause","https://github.com/sinonjs/fake-timers"
"@socket.io/component-emitter@3.1.2","MIT","https://github.com/socketio/emitter"
"@sqltools/formatter@1.2.5","MIT","https://github.com/mtxr/vscode-sqltools"
"@swc-node/core@1.13.3","MIT","https://github.com/swc-project/swc-node"
"@swc-node/register@1.9.2","MIT","https://github.com/swc-project/swc-node"
"@swc-node/sourcemap-support@0.5.1","MIT","https://github.com/swc-project/swc-node"
"@swc/core-linux-x64-gnu@1.5.29","Apache-2.0 AND MIT","https://github.com/swc-project/swc"
"@swc/core@1.5.29","Apache-2.0","https://github.com/swc-project/swc"
"@swc/counter@0.1.3","Apache-2.0","https://github.com/swc-project/pkgs"
"@swc/helpers@0.5.17","Apache-2.0","https://github.com/swc-project/swc"
"@swc/types@0.1.22","Apache-2.0","https://github.com/swc-project/swc"
"@tokenizer/inflate@0.2.7","MIT","https://github.com/Borewit/tokenizer-inflate"
"@tokenizer/token@0.3.0","MIT","https://github.com/Borewit/tokenizer-token"
"@tootallnate/once@2.0.0","MIT","https://github.com/TooTallNate/once"
"@trysound/sax@0.2.0","ISC","https://github.com/svg/sax"
"@tsconfig/node10@1.0.11","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node12@1.0.11","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node14@1.0.3","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node16@1.0.4","MIT","https://github.com/tsconfig/bases"
"@tufjs/canonical-json@2.0.0","MIT","https://github.com/theupdateframework/tuf-js"
"@tufjs/models@2.0.1","MIT","https://github.com/theupdateframework/tuf-js"
"@tybys/wasm-util@0.9.0","MIT","https://github.com/toyobayashi/wasm-util"
